book_url,genre
https://www.goodreads.com/book/show/58758641-buried-in-a-good-book,mystery
https://www.goodreads.com/book/show/102868.A_Study_in_Scarlet,mystery
https://www.goodreads.com/book/show/76627918-classic-cambridge-murder-mysteries-1-4,mystery
https://www.goodreads.com/book/show/36549965-a-dog-in-a-doublet,mystery
https://www.goodreads.com/book/show/53109163-solstice-goat,mystery
https://www.goodreads.com/book/show/205580683-forbidden-in-the-falls,mystery
https://www.goodreads.com/book/show/54918659-mary-linn-gravestone-hunter,mystery
https://www.goodreads.com/book/show/743090.A_Bed_by_the_Window,mystery
https://www.goodreads.com/book/show/123323245-mr-smith-s-hat,mystery
https://www.goodreads.com/book/show/338691.Still_Life,mystery
https://www.goodreads.com/book/show/62700073-the-missing-checkout-girl-mystery,mystery
https://www.goodreads.com/book/show/213348797-prison-break,mystery
https://www.goodreads.com/book/show/120003703-mystery---popular-made-a-dream-come-true-after-another-with-people-who,mystery
https://www.goodreads.com/book/show/1678231.A_gentle_murderer,mystery
https://www.goodreads.com/book/show/63038767-die-before-you-wake,mystery
https://www.goodreads.com/book/show/61478795-targeted-heart,mystery
https://www.goodreads.com/book/show/50644534-moth-busters,mystery
https://www.goodreads.com/book/show/29106987-gothic-forensics,mystery
https://www.goodreads.com/book/show/30066096-when-in-greece,mystery
https://www.goodreads.com/book/show/2429135.The_Girl_With_the_Dragon_Tattoo,mystery
https://www.goodreads.com/book/show/116557818-set-2-volumes-japan-s-latest-award-winning-mystery-novel,mystery
https://www.goodreads.com/book/show/199531977-the-best-american-mystery-and-suspense-2024,mystery
https://www.goodreads.com/book/show/50644545-dr-prepper,mystery
https://www.goodreads.com/book/show/217744288-the-girl-in-town,mystery
https://www.goodreads.com/book/show/123140941-missing-in-the-falls,mystery
https://www.goodreads.com/book/show/18744034-the-strangler-vine,mystery
https://www.goodreads.com/book/show/208087527-a-motive-to-kill,mystery
https://www.goodreads.com/book/show/50531218-the-hawthorne-legacy,mystery
https://www.goodreads.com/book/show/46188693-jon-s-crazy-head-boppin-mystery,mystery
https://www.goodreads.com/book/show/226651185-her-dark-silence,mystery
https://www.goodreads.com/book/show/199862730-murder-under-the-sun,mystery
https://www.goodreads.com/book/show/145270977-bestseller-mystery-magazine-jul-1959,mystery
https://www.goodreads.com/book/show/19228340-the-great-merlini,mystery
https://www.goodreads.com/book/show/221887279-bungled-burglaries,mystery
https://www.goodreads.com/book/show/414066.The_Scarlet_Slipper_Mystery,mystery
https://www.goodreads.com/book/show/51596543-what-sam-knew,mystery
https://www.goodreads.com/book/show/59973380-garden-girls-cozy-mystery-novels-box-set-the-first-10-books,mystery
https://www.goodreads.com/book/show/1786801.Gun_in_Cheek,mystery
https://www.goodreads.com/book/show/17236692-the-mystery-of-smugglers-cove,mystery
https://www.goodreads.com/book/show/36171460-an-english-murder,mystery
https://www.goodreads.com/book/show/59808988-the-last-master-outlaw,mystery
https://www.goodreads.com/book/show/212565289-the-detective-budd-classic-mysteries-books-1-10,mystery
https://www.goodreads.com/book/show/49108629-oral-robbers,mystery
https://www.goodreads.com/book/show/232323529-the-starliner-murders,mystery
https://www.goodreads.com/book/show/22557272-the-girl-on-the-train,mystery
https://www.goodreads.com/book/show/57939000-crime-hits-home,mystery
https://www.goodreads.com/book/show/58796746-fatal-fundraiser,mystery
https://www.goodreads.com/book/show/19189928-maggie-newberry-mystery-series,mystery
https://www.goodreads.com/book/show/116463205-murder-in-a-heatwave,mystery
https://www.goodreads.com/book/show/59461818-the-missing-woman,mystery
https://www.goodreads.com/book/show/37518690-the-rum-and-the-fox,mystery
https://www.goodreads.com/book/show/55595122-murder-at-the-taffy-shop,mystery
https://www.goodreads.com/book/show/53496989-the-complete-detective-calladine-bayliss-mystery-series,mystery
